fips,county,state,state_code,male,female,median_age,population,female_percentage,lat,long
48371,Pecos County,Texas,TX,9010,6787,35.9,15797,42.9638539,30.78101027,-102.7235301
48373,Polk County,Texas,TX,25878,21959,43.6,47837,45.90379832,30.79269158,-94.83004054
48375,Potter County,Texas,TX,62295,58604,33.8,120899,48.47351922,35.40129099,-101.8939266
48377,Presidio County,Texas,TX,3497,3626,41.8,7123,50.90551734,29.99975851,-104.2405136
48379,Rains County,Texas,TX,5868,5605,48.3,11473,48.85383073,32.87034393,-95.79340117
48381,Randall County,Texas,TX,65083,67392,35.6,132475,50.87148519,34.96587579,-101.8970485
48383,Reagan County,Texas,TX,1951,1801,31.4,3752,48.0010661,31.36611329,-101.5230926
48385,Real County,Texas,TX,1426,1963,55,3389,57.92269106,29.83178143,-99.82219945
48387,Red River County,Texas,TX,5986,6289,45.6,12275,51.23421589,33.62074665,-95.05026589
48389,Reeves County,Texas,TX,8689,6436,35.6,15125,42.55206612,31.3230271,-103.6929792
48391,Refugio County,Texas,TX,3586,3650,41.9,7236,50.44223328,28.3252599,-97.16562506
48393,Roberts County,Texas,TX,401,484,38,885,54.68926554,35.8384243,-100.8135704
48395,Robertson County,Texas,TX,8296,8594,40.9,16890,50.8821788,31.02705403,-96.51279027
48397,Rockwall County,Texas,TX,46167,47475,37.6,93642,50.69840456,32.89772963,-96.40778287
48399,Runnels County,Texas,TX,5233,5077,40.8,10310,49.24345296,31.83111829,-99.97619278
48401,Rusk County,Texas,TX,28379,25216,38.5,53595,47.04916503,32.10772339,-94.76187637
48403,Sabine County,Texas,TX,5072,5386,52.7,10458,51.50124307,31.34322699,-93.85171825
48405,San Augustine County,Texas,TX,4085,4242,49.4,8327,50.94271646,31.39421774,-94.16818653
48407,San Jacinto County,Texas,TX,13718,14101,44.7,27819,50.68837845,30.57954902,-95.166933
48409,San Patricio County,Texas,TX,33721,33325,35.3,67046,49.70468037,28.00914673,-97.51869289
48411,San Saba County,Texas,TX,3073,2889,40.7,5962,48.45689366,31.15520132,-98.81758683
48413,Schleicher County,Texas,TX,1542,1519,35,3061,49.62430578,30.89742112,-100.5383161
48415,Scurry County,Texas,TX,9425,7814,36.1,17239,45.32745519,32.74628268,-100.9164295
48417,Shackelford County,Texas,TX,1770,1541,43,3311,46.54183026,32.73594855,-99.35404646
48419,Shelby County,Texas,TX,12572,12906,37.2,25478,50.65546746,31.7924183,-94.14495987
48421,Sherman County,Texas,TX,1574,1484,40.4,3058,48.52844997,36.27772009,-101.8934361
48423,Smith County,Texas,TX,108730,116285,36.6,225015,51.67877697,32.37503982,-95.26917607
48425,Somervell County,Texas,TX,4192,4551,40.9,8743,52.05307103,32.22225654,-97.77435476
48427,Starr County,Texas,TX,31073,32821,28.7,63894,51.36789057,26.56209694,-98.7386839
48429,Stephens County,Texas,TX,4808,4564,38.6,9372,48.69825011,32.73587163,-98.83618396
48431,Sterling County,Texas,TX,622,519,44.9,1141,45.48641543,31.82783193,-101.0500236
48433,Stonewall County,Texas,TX,730,655,52,1385,47.29241877,33.17918976,-100.253364
48435,Sutton County,Texas,TX,2116,1749,38.4,3865,45.25226391,30.49836828,-100.5381816
48437,Swisher County,Texas,TX,4036,3448,35.7,7484,46.07161945,34.53039366,-101.7349941
48439,Tarrant County,Texas,TX,988765,1031212,34.3,2019977,51.05068028,32.771561,-97.29122712
48441,Taylor County,Texas,TX,66718,69630,32.3,136348,51.06785578,32.30144626,-99.89015137
48443,Terrell County,Texas,TX,429,433,51.9,862,50.23201856,30.22499992,-102.0764849
48445,Terry County,Texas,TX,6515,6100,34.7,12615,48.35513278,33.17380586,-102.3351616
48447,Throckmorton County,Texas,TX,694,873,46.6,1567,55.71155073,33.17748703,-99.21234794
48449,Titus County,Texas,TX,16046,16684,33.8,32730,50.974641,33.21658117,-94.96568536
48451,Tom Green County,Texas,TX,58343,59123,33.9,117466,50.33201096,31.40444975,-100.462146
48453,Travis County,Texas,TX,607356,595810,33.9,1203166,49.52018258,30.33468592,-97.78195326
48455,Trinity County,Texas,TX,7011,7558,48.7,14569,51.87727366,31.08883484,-95.13550103
48457,Tyler County,Texas,TX,11738,9758,42.7,21496,45.394492,30.7712352,-94.37659989
48459,Upshur County,Texas,TX,20224,20545,40.9,40769,50.39368147,32.73627012,-94.94147642
48461,Upton County,Texas,TX,1843,1791,37.2,3634,49.28453495,31.36880187,-102.0431399
48463,Uvalde County,Texas,TX,13083,13926,33.9,27009,51.56059091,29.35730736,-99.76230118
48465,Val Verde County,Texas,TX,24925,24102,31.7,49027,49.16066657,29.89294989,-101.1517378
48467,Van Zandt County,Texas,TX,26619,27749,42.9,54368,51.03921424,32.56371228,-95.83650054
48469,Victoria County,Texas,TX,44999,46971,35.7,91970,51.07208872,28.79635428,-96.97151983
48471,Walker County,Texas,TX,41642,29897,35.4,71539,41.79119082,30.73903097,-95.57229674
48473,Waller County,Texas,TX,24869,25118,29,49987,50.24906476,30.0108084,-95.98765023
48475,Ward County,Texas,TX,5864,5722,33.2,11586,49.38719144,31.5094924,-103.1025014
48477,Washington County,Texas,TX,17259,17537,41.6,34796,50.3994712,30.21452419,-96.40344082
48479,Webb County,Texas,TX,132906,139147,28.6,272053,51.14701915,27.76111449,-99.33152013
48481,Wharton County,Texas,TX,20395,21156,37.2,41551,50.9157421,29.27788175,-96.22209612
48483,Wheeler County,Texas,TX,2844,2638,39,5482,48.12112368,35.4012129,-100.2697689
48485,Wichita County,Texas,TX,68325,63493,34.3,131818,48.16716989,33.9879363,-98.70357145
48487,Wilbarger County,Texas,TX,6347,6559,37.8,12906,50.82132342,34.08077323,-99.24099269
48489,Willacy County,Texas,TX,11681,10073,33.6,21754,46.30412798,26.46964023,-97.6612119
48491,Williamson County,Texas,TX,259443,267614,36.1,527057,50.77515335,30.64803316,-97.60075125
48493,Wilson County,Texas,TX,24197,24001,40.2,48198,49.79667206,29.17400019,-98.08655364
48495,Winkler County,Texas,TX,3977,3825,32.5,7802,49.0258908,31.85006061,-103.0483407
48497,Wise County,Texas,TX,32424,32215,38.4,64639,49.8383329,33.21591299,-97.6544743
48499,Wood County,Texas,TX,21807,22008,48.2,43815,50.2293735,32.78640577,-95.38207509
48501,Yoakum County,Texas,TX,4438,4133,31.2,8571,48.22074437,33.17299442,-102.827783
48503,Young County,Texas,TX,8930,9184,41.4,18114,50.70111516,33.17662269,-98.68773492
48505,Zapata County,Texas,TX,7177,7192,29.6,14369,50.0521957,27.00077886,-99.16864637
48507,Zavala County,Texas,TX,6208,5923,32.9,12131,48.82532355,28.86619482,-99.76054874
49001,Beaver County,Utah,UT,3280,3163,33.4,6443,49.09203787,38.35700068,-113.2355203
49003,Box Elder County,Utah,UT,26887,26114,32.5,53001,49.27076848,41.52101093,-113.0821204
49005,Cache County,Utah,UT,61354,60982,25.1,122336,49.84795972,41.72243823,-111.7436261
49007,Carbon County,Utah,UT,10055,10301,37.2,20356,50.60424445,39.64811524,-110.5887389
49009,Daggett County,Utah,UT,359,253,46.1,612,41.33986928,40.8872738,-109.5076341
49011,Davis County,Utah,UT,171584,169037,30.8,340621,49.62612405,40.99002487,-112.111454
49013,Duchesne County,Utah,UT,10312,9907,31,20219,48.99846679,40.29822784,-110.4251678
49015,Emery County,Utah,UT,5234,5014,35.4,10248,48.92661983,38.99673936,-110.7005984
49017,Garfield County,Utah,UT,2594,2423,41.2,5017,48.2957943,37.85488872,-111.4431009
49019,Grand County,Utah,UT,4779,4837,40.7,9616,50.3015807,38.98197302,-109.5698565
49021,Iron County,Utah,UT,24834,24857,29.1,49691,50.02314302,37.85917722,-113.2895085
49023,Juab County,Utah,UT,5590,5358,30.4,10948,48.94044574,39.70273276,-112.7848178
49025,Kane County,Utah,UT,3693,3657,41.7,7350,49.75510204,37.28507093,-111.8878356
49027,Millard County,Utah,UT,6545,6188,35.8,12733,48.59813084,39.07327014,-113.1005925
49029,Morgan County,Utah,UT,5824,5567,32.4,11391,48.87191643,41.08931622,-111.5731525
49031,Piute County,Utah,UT,1020,884,44.7,1904,46.42857143,38.33665567,-112.1273224
49033,Rich County,Utah,UT,1152,1198,30.6,2350,50.9787234,41.63225555,-111.2444728
49035,Salt Lake County,Utah,UT,562543,558262,32.6,1120805,49.80902119,40.6673228,-111.9236005
49037,San Juan County,Utah,UT,7670,7611,31.5,15281,49.80694981,37.62602305,-109.804542
49039,Sanpete County,Utah,UT,15412,13954,31.9,29366,47.51753729,39.37394967,-111.5762739
49041,Sevier County,Utah,UT,10815,10303,35.2,21118,48.78776399,38.74777491,-111.8044662
49043,Summit County,Utah,UT,20766,19745,39,40511,48.73984844,40.86822678,-110.9556955
49045,Tooele County,Utah,UT,32871,32314,31.3,65185,49.57275447,40.44875492,-113.1310967
49047,Uintah County,Utah,UT,18496,17827,30.3,36323,49.07909589,40.12475409,-109.5186376
49049,Utah County,Utah,UT,298256,292184,24.6,590440,49.48580719,40.11991421,-111.6702723
49051,Wasatch County,Utah,UT,15544,14979,33.4,30523,49.07446843,40.33078046,-111.1681534
49053,Washington County,Utah,UT,79500,81037,36.4,160537,50.47870584,37.28037659,-113.5047693
49055,Wayne County,Utah,UT,1397,1297,41,2694,48.14402376,38.32435306,-110.9038914
49057,Weber County,Utah,UT,124402,123329,32.5,247731,49.78343445,41.26982203,-111.9133951
50001,Addison County,Vermont,VT,18272,18667,43.7,36939,50.53466526,44.03090368,-73.14081599
50003,Bennington County,Vermont,VT,17611,18309,47,35920,50.97160356,43.03542794,-73.09296956
50005,Caledonia County,Vermont,VT,15218,15207,44.2,30425,49.98192276,44.46468704,-72.1022113
50007,Chittenden County,Vermont,VT,79547,82505,36.5,162052,50.91267001,44.46100167,-73.08091306
50009,Essex County,Vermont,VT,3135,3073,50.4,6208,49.50064433,44.72798413,-71.73623486
50011,Franklin County,Vermont,VT,24357,24668,40,49025,50.31718511,44.85749429,-72.91200545
50013,Grand Isle County,Vermont,VT,3476,3489,47.8,6965,50.09332376,44.79675861,-73.29485418
50015,Lamoille County,Vermont,VT,12591,12677,40.9,25268,50.17017572,44.60574115,-72.64140295
50017,Orange County,Vermont,VT,14357,14580,46.1,28937,50.38531983,44.00565784,-72.37680636
50019,Orleans County,Vermont,VT,13525,13386,45.8,26911,49.7417413,44.82879693,-72.24375516
50021,Rutland County,Vermont,VT,29079,30194,46.6,59273,50.94056316,43.58007563,-73.03661801
50023,Washington County,Vermont,VT,28816,29661,43.7,58477,50.72250628,44.27344616,-72.61494553
50025,Windham County,Vermont,VT,20937,22213,47,43150,51.47856315,42.99061051,-72.71379548
50027,Windsor County,Vermont,VT,27052,28375,47.7,55427,51.19346167,43.58000424,-72.58621402
51001,Accomack County,Virginia,VA,15861,16881,45.9,32742,51.5576324,37.76426023,-75.63327004
51003,Albemarle County,Virginia,VA,50856,55499,38.8,106355,52.18278407,38.02287624,-78.55671571
51005,Alleghany County,Virginia,VA,7520,7766,47.4,15286,50.80465786,37.78779618,-80.00623073
51007,Amelia County,Virginia,VA,6652,6202,46,12854,48.24957212,37.33599547,-77.97613306
51009,Amherst County,Virginia,VA,15358,16524,44.3,31882,51.82861803,37.60479925,-79.14514649
51011,Appomattox County,Virginia,VA,7563,8014,42.9,15577,51.44764717,37.37227967,-78.81257926
51013,Arlington County,Virginia,VA,115819,115984,34.5,231803,50.03559057,38.87856846,-77.10106876
51015,Augusta County,Virginia,VA,37897,36804,44.8,74701,49.26841675,38.16444155,-79.13383485
51017,Bath County,Virginia,VA,2310,2083,47.6,4393,47.41634418,38.05871253,-79.74106886
51019,Bedford County,Virginia,VA,38306,39602,46.2,77908,50.83175027,37.31516949,-79.52418436
51021,Bland County,Virginia,VA,3542,2905,46.1,6447,45.0597177,37.13398684,-81.13020783
51023,Botetourt County,Virginia,VA,16388,16834,47,33222,50.67124195,37.55712164,-79.81233136
51025,Brunswick County,Virginia,VA,8892,7773,43.2,16665,46.64266427,36.76477604,-77.85902364
51027,Buchanan County,Virginia,VA,11155,10983,46.5,22138,49.61152769,37.26660954,-82.03601381
51029,Buckingham County,Virginia,VA,9422,7582,42.7,17004,44.58950835,37.57217517,-78.52879421
51031,Campbell County,Virginia,VA,26736,28434,42.8,55170,51.53887983,37.20534259,-79.0965555
51033,Caroline County,Virginia,VA,15138,15046,40,30184,49.84760138,38.02673377,-77.34706624
51035,Carroll County,Virginia,VA,14963,14775,47.4,29738,49.68390611,36.73157853,-80.73388376
51036,Charles City County,Virginia,VA,3441,3554,50.3,6995,50.8077198,37.35671209,-77.06222021
51037,Charlotte County,Virginia,VA,5981,6114,45.8,12095,50.54981397,37.01162024,-78.66164969
51041,Chesterfield County,Virginia,VA,163534,175913,38.8,339447,51.82340689,37.37853715,-77.58694775
51043,Clarke County,Virginia,VA,7333,7032,46.6,14365,48.95231465,39.11230575,-77.99668742
51045,Craig County,Virginia,VA,2501,2612,48.3,5113,51.08546841,37.48168174,-80.21142471
51047,Culpeper County,Virginia,VA,25249,25201,38.8,50450,49.95242815,38.48602902,-77.95583367
51049,Cumberland County,Virginia,VA,4830,4956,45.5,9786,50.64377682,37.5121263,-78.24495055
51051,Dickenson County,Virginia,VA,7585,7375,44.3,14960,49.29812834,37.12580814,-82.35037208
51053,Dinwiddie County,Virginia,VA,14010,14298,43.2,28308,50.50869012,37.07593861,-77.63226901
51057,Essex County,Virginia,VA,4962,6074,46,11036,55.03805727,37.94340645,-76.95144013
51059,Fairfax County,Virginia,VA,566646,576883,37.9,1143529,50.44760561,38.83683969,-77.27698787
51061,Fauquier County,Virginia,VA,34283,34832,41.4,69115,50.39716415,38.73864827,-77.8092385
51063,Floyd County,Virginia,VA,7824,7842,47,15666,50.05744925,36.93162707,-80.36252486
51065,Fluvanna County,Virginia,VA,12005,14277,43.3,26282,54.3223499,37.8418877,-78.27731313
51067,Franklin County,Virginia,VA,27532,28701,46.6,56233,51.03942525,36.99195576,-79.88105915
51069,Frederick County,Virginia,VA,42405,42748,40.6,85153,50.20140218,39.20457788,-78.26254727
51071,Giles County,Virginia,VA,8252,8562,44.5,16814,50.92185084,37.31424646,-80.70293917
51073,Gloucester County,Virginia,VA,18328,18833,44.7,37161,50.67947579,37.41596002,-76.54343568
51075,Goochland County,Virginia,VA,11129,11353,48.3,22482,50.49817632,37.7217452,-77.91596085
51077,Grayson County,Virginia,VA,7995,7816,47.7,15811,49.4339384,36.65655451,-81.2247751
51079,Greene County,Virginia,VA,9450,9960,40.1,19410,51.3137558,38.29760056,-78.46688906
51081,Greensville County,Virginia,VA,7336,4323,39.8,11659,37.07865169,36.67588778,-77.55958006
51083,Halifax County,Virginia,VA,16638,18141,46.1,34779,52.16078668,36.76691788,-78.93663558
51085,Hanover County,Virginia,VA,51222,53227,42.9,104449,50.95979856,37.76014472,-77.49117517
51087,Henrico County,Virginia,VA,154247,171395,38.5,325642,52.63295275,37.53798526,-77.40582666
51089,Henry County,Virginia,VA,24866,26722,47.2,51588,51.79886795,36.68277306,-79.87395941
51091,Highland County,Virginia,VA,1043,1171,59.3,2214,52.89069557,38.36232105,-79.56855152
51093,Isle of Wight County,Virginia,VA,17744,18628,44.4,36372,51.2152205,36.89128915,-76.72584445
51095,James City County,Virginia,VA,35884,38269,46.4,74153,51.6081615,37.3287933,-76.7787722
51097,King and Queen County,Virginia,VA,3538,3514,45.7,7052,49.82983551,37.71863567,-76.8952822
51099,King George County,Virginia,VA,12996,12894,37.3,25890,49.80301275,38.27334741,-77.15719219
51101,King William County,Virginia,VA,8113,8384,41.4,16497,50.82136146,37.7066094,-77.08855641
51103,Lancaster County,Virginia,VA,5108,5696,56.7,10804,52.72121437,37.73453364,-76.46322992
51105,Lee County,Virginia,VA,12608,11526,44.4,24134,47.75834922,36.70540303,-83.12857045
51107,Loudoun County,Virginia,VA,190737,194406,36,385143,50.47631659,39.09065296,-77.63572109
51109,Louisa County,Virginia,VA,17376,18004,44.7,35380,50.88750707,37.97819672,-77.96289166
51111,Lunenburg County,Virginia,VA,6261,6017,45.5,12278,49.00635283,36.94621475,-78.24055151
51113,Madison County,Virginia,VA,6350,6789,44.8,13139,51.67059898,38.41372171,-78.2792385
51115,Mathews County,Virginia,VA,4292,4504,52.9,8796,51.20509322,37.43539057,-76.34364807
51117,Mecklenburg County,Virginia,VA,14909,15938,48.4,30847,51.66790936,36.68035568,-78.36274507
51119,Middlesex County,Virginia,VA,5182,5518,53.4,10700,51.57009346,37.63027567,-76.56974806
51121,Montgomery County,Virginia,VA,50738,47259,28.5,97997,48.22494566,37.17428754,-80.38720608
51125,Nelson County,Virginia,VA,7198,7614,50.1,14812,51.40426681,37.78736112,-78.88683962
51127,New Kent County,Virginia,VA,10603,10500,43.7,21103,49.75595887,37.50521357,-76.99734976
51131,Northampton County,Virginia,VA,5699,6258,48.5,11957,52.33754286,37.34298527,-75.87697256
51133,Northumberland County,Virginia,VA,5967,6256,57.3,12223,51.1821975,37.88761804,-76.41965245
51135,Nottoway County,Virginia,VA,8403,7097,41.7,15500,45.78709677,37.14303067,-78.05124836
51137,Orange County,Virginia,VA,17418,18194,42.1,35612,51.08952039,38.24620055,-78.01368499
51139,Page County,Virginia,VA,11675,12074,45.1,23749,50.84003537,38.61943693,-78.48438942
51141,Patrick County,Virginia,VA,8896,8963,49.6,17859,50.18758049,36.67831207,-80.28439518
51143,Pittsylvania County,Virginia,VA,30241,31435,46.7,61676,50.96796161,36.82123908,-79.39713017
51145,Powhatan County,Virginia,VA,15249,13325,45.1,28574,46.633303,37.55018051,-77.91521122
51147,Prince Edward County,Virginia,VA,11493,11463,30.8,22956,49.93465761,37.22428691,-78.44107072
51149,Prince George County,Virginia,VA,20612,17282,37,37894,45.60616456,37.18651752,-77.22417011
51153,Prince William County,Virginia,VA,227951,228798,34.9,456749,50.09272051,38.70300344,-77.48085392
51155,Pulaski County,Virginia,VA,17138,17096,46.3,34234,49.93865748,37.06355071,-80.71439511
51157,Rappahannock County,Virginia,VA,3630,3702,50.1,7332,50.49099836,38.68479034,-78.15923215
51159,Richmond County,Virginia,VA,4928,3950,45.8,8878,44.4920027,37.94339257,-76.72687604
51161,Roanoke County,Virginia,VA,44850,48733,43.6,93583,52.07462894,37.26928425,-80.06799368
51163,Rockbridge County,Virginia,VA,11185,11324,48.7,22509,50.30876538,37.81452202,-79.44727341
51165,Rockingham County,Virginia,VA,38910,40534,41.6,79444,51.02210362,38.5120314,-78.87575803
51167,Russell County,Virginia,VA,13371,14037,45.4,27408,51.21497373,36.93385794,-82.09537329
51169,Scott County,Virginia,VA,11089,10920,46.9,22009,49.61606615,36.71428216,-82.60294511
51171,Shenandoah County,Virginia,VA,21044,22001,44.4,43045,51.11162737,38.85832798,-78.57083917
51173,Smyth County,Virginia,VA,15301,15758,44.9,31059,50.73569658,36.84375252,-81.53697384
51175,Southampton County,Virginia,VA,9345,8594,46.1,17939,47.90679525,36.72042727,-77.10609937
51177,Spotsylvania County,Virginia,VA,64570,66842,38.1,131412,50.86445682,38.18495992,-77.65607305
51179,Stafford County,Virginia,VA,72540,71472,35.3,144012,49.62919757,38.42070638,-77.458009
51181,Surry County,Virginia,VA,3203,3397,49.6,6600,51.46969697,37.10983819,-76.90019956
51183,Sussex County,Virginia,VA,6831,4655,39.8,11486,40.52759882,36.9217768,-77.26181124
51185,Tazewell County,Virginia,VA,20841,21239,44.9,42080,50.47290875,37.1249544,-81.56059234
51187,Warren County,Virginia,VA,19666,19783,40.7,39449,50.14829273,38.90865481,-78.20846331
51191,Washington County,Virginia,VA,26851,27555,45.9,54406,50.64698746,36.72444527,-81.95982646
51193,Westmoreland County,Virginia,VA,8629,9009,47.9,17638,51.07721964,38.11193561,-76.80417126
51195,Wise County,Virginia,VA,20490,18535,40.7,39025,47.49519539,36.97524043,-82.62119834
51197,Wythe County,Virginia,VA,14112,14828,44.9,28940,51.23704216,36.91710398,-81.07871224
51199,York County,Virginia,VA,33231,34356,39.5,67587,50.83226064,37.24316539,-76.56356736
51510,Alexandria city,Virginia,VA,75346,81159,36.5,156505,51.85712917,38.81849826,-77.08611547
51520,Bristol city,Virginia,VA,8004,8839,42.2,16843,52.47877457,36.61793605,-82.16070796
51530,Buena Vista city,Virginia,VA,2845,3554,37.5,6399,55.53992811,37.73189522,-79.35685968
51540,Charlottesville city,Virginia,VA,22830,24212,31.3,47042,51.46890013,38.03749162,-78.48551533
51550,Chesapeake city,Virginia,VA,116188,121632,36.7,237820,51.14456311,36.67779366,-76.30238059
51570,Colonial Heights city,Virginia,VA,8053,9540,40.3,17593,54.22611266,37.26500314,-77.39689492
51580,Covington city,Virginia,VA,2742,2840,42.8,5582,50.87782157,37.7785436,-79.98678203
51590,Danville city,Virginia,VA,19041,22471,41.1,41512,54.13133552,36.58307906,-79.40875276
51595,Emporia city,Virginia,VA,2408,2973,38.4,5381,55.24995354,36.69534402,-77.53558947
51600,Fairfax city,Virginia,VA,11801,12064,38.1,23865,50.55101613,38.85308551,-77.29973008
51610,Falls Church city,Virginia,VA,7017,7050,38.8,14067,50.1172958,38.88468273,-77.17510934
51620,Franklin city,Virginia,VA,3611,4600,38.9,8211,56.02240896,36.68308445,-76.93861443
51630,Fredericksburg city,Virginia,VA,13064,15405,30.3,28469,54.11148969,38.29920619,-77.4871913
51640,Galax city,Virginia,VA,3174,3464,45.1,6638,52.18439289,36.66600996,-80.9176019
51650,Hampton city,Virginia,VA,65275,70308,36.1,135583,51.85605865,37.05508914,-76.36291888
51660,Harrisonburg city,Virginia,VA,25580,27811,25.1,53391,52.08930344,38.43620525,-78.8734531
51670,Hopewell city,Virginia,VA,10375,12033,36.5,22408,53.69957158,37.29147996,-77.29852872
51678,Lexington city,Virginia,VA,3910,3200,21.7,7110,45.00703235,37.78250625,-79.44398355
51680,Lynchburg city,Virginia,VA,37515,42616,28.2,80131,53.18291298,37.40027527,-79.19086206
51683,Manassas city,Virginia,VA,20775,20682,33.7,41457,49.88783559,38.74792464,-77.48384977
51685,Manassas Park city,Virginia,VA,8568,7855,35.3,16423,47.82926384,38.77183472,-77.44499005
51690,Martinsville city,Virginia,VA,5867,7234,40.8,13101,55.217159,36.68265221,-79.86362137
51700,Newport News city,Virginia,VA,87221,92924,33.3,180145,51.58289156,37.10514982,-76.5184856
51710,Norfolk city,Virginia,VA,128293,117299,30.5,245592,47.76173491,36.89452164,-76.25901677
51720,Norton city,Virginia,VA,1792,2198,37.3,3990,55.0877193,36.93141576,-82.62624386
51730,Petersburg city,Virginia,VA,14651,17176,38.7,31827,53.96675778,37.20429554,-77.39129856
51735,Poquoson city,Virginia,VA,5856,6183,43.2,12039,51.35808622,37.13178477,-76.35687106
51740,Portsmouth city,Virginia,VA,45919,49392,35.2,95311,51.82193031,36.84683892,-76.35404273
51750,Radford city,Virginia,VA,8425,9205,22.9,17630,52.2121384,37.12289586,-80.55874698
51760,Richmond city,Virginia,VA,106222,117565,33.8,223787,52.53432952,37.5294662,-77.47556118
51770,Roanoke city,Virginia,VA,47775,51846,38.7,99621,52.04324389,37.27848613,-79.95803917
51775,Salem city,Virginia,VA,11902,13617,41.3,25519,53.36024139,37.28642266,-80.05546176
51790,Staunton city,Virginia,VA,11198,13254,42.5,24452,54.20415508,38.15929242,-79.06113615
51800,Suffolk city,Virginia,VA,43085,46075,38.2,89160,51.67676088,36.69531812,-76.639839
51810,Virginia Beach city,Virginia,VA,221285,228850,35.9,450135,50.84030346,36.73353798,-76.04348548
51820,Waynesboro city,Virginia,VA,10660,11266,39.4,21926,51.38192101,38.06741066,-78.90135567
51830,Williamsburg city,Virginia,VA,6727,8061,24.6,14788,54.51041385,37.2692447,-76.70761651
51840,Winchester city,Virginia,VA,13573,14216,37.3,27789,51.1569326,39.17351342,-78.17461171
53001,Adams County,Washington,WA,9844,9608,28.3,19452,49.39337857,46.98338234,-118.5605804
53003,Asotin County,Washington,WA,10721,11616,45,22337,52.00340243,46.19182075,-117.2030335
53005,Benton County,Washington,WA,97139,97029,35.7,194168,49.97167401,46.23980805,-119.5112177
53007,Chelan County,Washington,WA,37764,37993,40.2,75757,50.15114115,47.86922061,-120.6189727
53009,Clallam County,Washington,WA,36857,37630,50.5,74487,50.51888249,48.04932237,-123.9279974
53011,Clark County,Washington,WA,230092,235292,38.2,465384,50.55867842,45.77920928,-122.48252
53013,Columbia County,Washington,WA,1930,2071,49.4,4001,51.76205949,46.29752641,-117.9077748
53015,Cowlitz County,Washington,WA,51937,53175,41.5,105112,50.58889565,46.19324155,-122.6810024
53017,Douglas County,Washington,WA,20821,20550,37.1,41371,49.67247589,47.73610352,-119.6917882
53019,Ferry County,Washington,WA,3884,3692,49.6,7576,48.73284055,48.47028892,-118.5165891
53021,Franklin County,Washington,WA,47145,43515,30,90660,47.99801456,46.53472741,-118.8989693
53023,Garfield County,Washington,WA,1099,1125,45.5,2224,50.58453237,46.43163892,-117.5451673
53025,Grant County,Washington,WA,48099,46761,32.7,94860,49.29475016,47.20568101,-119.4517521
