PropertyID,SaleDollarCnt,TransDate,censusblockgroup,ZoneCodeCounty,Usecode,BedroomCnt,BathroomCnt,FinishedSquareFeet,GarageSquareFeet,LotSizeSquareFeet,StoryCnt,BuiltYear,ViewType,Latitude,Longitude,BGMedHomeValue,BGMedRent,BGMedYearBuilt,BGPctOwn,BGPctVacant,BGMedIncome,BGPctKids,BGMedAge,Prediction
108826075,935000,8/12/2015,530330323292,URPSO,9,5,3,4490,580,7826,2,2011,,47691087,-122019664,362400,1316,2005,0.5497,0.0971,105769,0.3532,36.2,1072635.1423347776
108826411,285000,7/23/2015,530330305032,PUD,9,3,2.25,1584,483,2800,2,2011,,47345601,-122215091,124500,869,1987,0.7138,0.1,45313,0.3591,32.2,405190.80325121665
108829191,351000,6/20/2015,530330268021,R18,9,3,2.5,1540,270,4015,2,2014,,47501731,-122340820,230500,781,1958,0.7464,0.101,38611,0.0471,52.4,369218.9689858228
108837149,307900,5/9/2015,530330305032,PUD,9,4,2.5,1710,400,3500,2,2015,,47344925,-122218019,124500,869,1987,0.7138,0.1,45313,0.3591,32.2,348260.5865479302
108844164,299000,9/19/2015,530330305032,PUD,9,3,3,1584,483,3246,2,2013,,47345691,-122210494,124500,869,1987,0.7138,0.1,45313,0.3591,32.2,342408.6548365497
112897238,349900,8/22/2015,530330320053,R8,9,3,2.5,2300,380,3825,2,2012,,47359569,-122081779,123400,1335,1969,0.5852,0.3657,62120,0.7991,25.4,438188.25114178366
116542829,825000,4/2/2015,530330322103,UV,9,4,3.25,3040,420,4155,2,2013,,47545936,-122011333,471500,1521,2004,0.5799,0.0882,111008,0.4208,33,1078200.9215434955
116543026,263000,5/29/2015,530330312053,R5,9,3,2.25,1422,378,3677,2,2012,,47319648,-122177711,280700,1230,1990,0.8155,0.0579,89010,0.3726,35.8,
116563131,381000,7/28/2015,530330312051,R5,9,5,2.75,2844,380,3800,2,2012,,47324569,-122167541,326700,856,1997,0.6047,0.0122,52462,0.5541,23.1,533362.1819689515
117646594,585000,6/18/2015,530330322123,R6,9,3,2.5,1720,400,3766,2,2013,,47562848,-122011711,540700,,1987,0.9248,0,137132,0.6158,36.9,452848.23685115855
118556908,720000,4/23/2015,530330003002,SF 5000,9,3,2.5,2220,480,4549,2,2015,,47730472,-122335756,307800,994,1960,0.6134,0.1011,80054,0.2689,40.2,693489.6132855448
118557116,549950,5/27/2015,530330116001,SF 5000,9,4,3,2590,300,5862,2,1975,,47537601,-122386833,452300,1314,1943,0.7615,0.0353,96806,0.4096,38.8,788969.0700388347
118557138,459950,6/23/2015,530330117001,SF 5000,9,5,3,2190,500,5244,2,2014,,47529954,-122281172,355700,532,1975,0.4252,0,31280,0.4551,28.4,827885.1020626836
118557384,761821,6/26/2015,530330323292,URPSO,9,4,2.75,3625,495,5531,2,2013,,47693851,-122017906,362400,1316,2005,0.5497,0.0971,105769,0.3532,36.2,824202.8515861569
118557573,620000,4/16/2015,530330326023,MU,9,4,2.5,2770,460,4592,2,2014,,47519485,-121884826,431300,1701,,0.762,0.0512,123675,0.6391,32.9,518376.0658339829
118558014,1125000,6/11/2015,530330028004,SF 5000,9,4,4,2640,480,3062,2,2013,,47687909,-122349842,444700,961,1939,0.6134,0.0407,74554,0.2692,35.4,1170179.3822674435
119899684,481000,7/15/2015,530330327042,LDR,9,3,3,2340,460,5991,2,2013,,47482945,-121781165,416400,952,1988,0.6927,0,111852,0.5243,27.7,416849.1781906796
119907299,830000,6/24/2015,530330249022,R5,9,5,3.5,3090,550,8423,2,2014,,47567262,-122129137,644800,1434,1979,0.8893,0.0699,119722,0.4466,41.6,1291297.1187404806
121901554,676000,4/17/2015,530330300031,RS7200,9,4,2.5,2640,530,7200,2,2015,,47365126,-122323315,362500,2001,1961,0.714,0.153,94205,0.1914,29.9,502485.6653050725
121903079,495000,7/28/2015,530330262001,LDR,9,5,3.75,2670,650,6544,2,2015,,47485574,-122264540,,1125,1993,0,0.4921,56364,0.3438,21.9,493332.3156568088
121903117,468320,6/18/2015,530330294031,SR6,9,4,2.5,2704,400,5979,2,2015,,47408487,-122203893,262900,1735,1973,0.8899,0.045,75729,0.4245,37,365534.7002903216
121994494,744950,4/16/2015,530330002002,SF 7200,9,4,2.5,2480,400,6106,2,2015,,47721172,-122302614,373300,830,1977,0.5546,0.0843,34053,0.2056,43.4,899914.1309888123
121999752,455950,4/7/2015,530330255001,R8,9,4,2.5,2720,400,5771,2,2015,,47491145,-122169623,262300,913,1986,0.2159,0.0125,55187,0.3395,30.6,418495.9615951312
122064844,605000,8/1/2015,530330323131,R6,9,4,2.5,2370,440,4531,2,2015,,47676602,-122078934,926100,1177,1991,0.8864,0.0998,163516,0.3906,46.2,782521.2214040151
122181351,910000,4/30/2015,530330322072,R6,9,4,2.75,3520,560,6513,2,2014,,47581638,-122055003,601800,1429,1980,0.9266,0.0549,128811,0.4159,45.1,1433955.0282883924
122182285,852500,7/9/2015,530330226041,RSX 7.2,9,4,3,3040,690,7300,2,2015,,47681173,-122172761,458300,1285,1985,0.7728,0.0653,76576,0.4757,34.5,776407.4697475457
122184303,400000,6/23/2015,530330272002,LDR,9,4,2.5,2690,420,6508,3,2015,,47497610,-122282468,237200,720,1968,0.4544,0,50268,0.3347,34.3,492279.52585178026
122963018,498000,7/28/2015,530330294031,SR6,9,4,2.75,3066,582,8125,2,2015,,47408480,-122204026,262900,1735,1973,0.8899,0.045,75729,0.4245,37,401228.6881629484
122963026,695000,7/24/2015,530330221021,R4,9,3,2.5,2660,470,8399,2,2015,,47744353,-122224152,403600,1165,1987,0.7498,0.0344,91319,0.3955,40.4,900318.1494887973
122963060,944950,9/4/2015,530330226034,RSX 7.2,9,4,3.75,3190,470,5848,2,2015,,47691754,-122166209,445100,1409,1993,0.6244,0.0343,115350,0.3892,35.8,919505.5208278546
123168623,393000,5/30/2015,530330299023,R5,9,3,2,1757,558,6318,1,2015,,47334105,-122254839,354400,1186,1985,0.8754,0.0796,101071,0.3446,40.3,414733.7942434408
123726248,373290,6/12/2015,530330320104,R6,9,3,2.5,2370,420,4357,2,2015,,47370754,-122020707,307000,,1995,0.9114,0.0357,104961,0.4283,34.1,572918.7957367813
123726613,622633,8/13/2015,530330258043,R4,9,5,2.75,2950,620,5533,2,2015,,47446838,-122157548,270200,946,1970,0.7378,0.0954,69787,0.3946,35,770359.927005065
123726629,415672,7/1/2015,530330320104,R6,9,3,2.5,2370,420,4387,2,2015,,47370754,-122021105,307000,,1995,0.9114,0.0357,104961,0.4283,34.1,373477.782501632
123727062,417001,5/23/2015,530330320104,R6,9,3,2.5,2370,420,4405,2,2015,,47370754,-122021086,307000,,1995,0.9114,0.0357,104961,0.4283,34.1,576381.252975256
123727227,624995,6/20/2015,530330258043,R4,9,5,2.75,3120,580,5917,2,2015,,47446810,-122157422,270200,946,1970,0.7378,0.0954,69787,0.3946,35,653517.9833970218
124162749,490841,8/13/2015,530330258052,R8,9,4,2.5,2764,620,5000,2,2015,,47455130,-122197968,194600,1069,1961,0.727,0,67500,0.4724,38.1,615230.8638304777
124207465,462900,8/21/2015,530330258052,R8,9,4,2.75,2764,620,5471,2,2015,,47455132,-122197879,194600,1069,1961,0.727,0,67500,0.4724,38.1,478780.23173234134
124273685,882364,8/28/2015,530330222012,RSA 6,9,5,3.230769231,3470,400,10011,2,2015,,47720501,-122222311,368800,1611,1967,0.8978,0,65658,0.365,31.9,1186620.4250678448
124398138,995000,9/18/2015,530330106001,SF 5000,9,4,3.5,2710,440,4645,3,2015,,47541012,-122378176,448700,681,1947,0.8085,0.0591,135729,0.3582,38.5,974162.913158056
124398886,489990,9/19/2015,530330324022,MU12,9,3,2,2550,300,2508,2,2015,,47733216,-121980040,346800,1313,1989,0.7856,0,100362,0.4426,34.1,670066.0469058064
48649137,370000,9/17/2015,530330261005,R8P,9,3,2,1750,,34465,2,1961,78,47493229,-122261042,190500,755,1972,0.3233,0,48582,0.1241,40.1,276725.7773716058
48649563,830000,7/29/2015,530330323234,R5,9,3,2.5,2730,540,8027,2,1991,,47693889,-122101437,512200,,1994,0.977,0,137019,0.6054,36.3,731192.4372425753
48651190,1180000,9/11/2015,530330097011,SF 5000,9,4,4,3320,380,4791,2,2004,82,47576812,-122405727,625000,1072,1957,0.499,0,96227,0.1811,42.1,1259105.5599858062
48651230,1000000,8/4/2015,530330097011,SF 5000,9,2,2,2710,420,15200,2,1979,82,47577823,-122403705,625000,1072,1957,0.499,0,96227,0.1811,42.1,999921.6948944932
48651451,375000,7/23/2015,530330106001,SF 5000,9,1,1,670,,6700,1,1918,,47547161,-122381443,448700,681,1947,0.8085,0.0591,135729,0.3582,38.5,
48652637,320000,8/29/2015,530330303082,RS5.0,9,3,3,1689,440,6455,2,1987,,47310515,-122356959,264700,780,1985,0.6082,0.0988,72857,0.5292,31.2,389452.1468909358
48654373,659000,8/29/2015,530330033002,SF 5000,9,3,3,1640,260,2895,2,1987,,47673309,-122370000,395800,1498,1945,0.4347,0.0199,70263,0.1802,40.5,651955.9947921345
48654403,180000,6/5/2015,530330266001,R6,9,2,1,780,,13974,1,1918,,47514195,-122358766,258300,1095,1953,0.3978,0.0312,53024,0.3763,36.9,
48654578,369950,9/1/2015,530330267004,R6,9,3,1,1120,,6750,1,1990,,47504909,-122366176,381200,,1956,0.9659,0.0383,101053,0.2528,48.6,
48654585,335000,5/13/2015,530330266002,R6,9,3,1.75,1260,460,17000,1,1994,79,47511345,-122361064,292700,967,1965,0.8125,0.2117,61716,0.5764,33.9,
48655298,629900,9/4/2015,530330202003,R6,9,3,2.5,2450,,7278,2,2001,,47772321,-122373973,394300,916,1967,0.6766,0.1061,81813,0.2047,55.8,822316.1531719472
48655491,615000,5/27/2015,530330202003,R6,9,3,1.75,2680,810,13013,1,1968,,47771709,-122375244,394300,916,1967,0.6766,0.1061,81813,0.2047,55.8,628152.3531012502
48656326,975000,8/28/2015,530330097011,SF 5000,9,4,2,2280,240,6047,1,2002,78,47576876,-122403733,625000,1072,1957,0.499,0,96227,0.1811,42.1,998436.0151627099
48658429,1122000,7/28/2015,530330237001,R2.5,9,3,2.5,3040,590,11125,2,2014,,47638331,-122167221,695100,,1973,0.8359,0,151027,0.4211,41.1,773720.8194988832
48658839,499950,6/18/2015,530330323152,RA5,9,4,2,2630,290,12950,2,1976,,47639124,-121965522,516700,1323,1992,0.8203,0.1282,107250,0.3811,41.7,546245.5979057145
48659917,676000,6/30/2015,530330251021,RA5,9,3,3,2730,640,73180,2,1993,,47512154,-122142068,319200,696,1972,0.7703,0,108636,0.3475,34.4,315342.7794283364
48660507,464000,5/15/2015,530330201001,R6,9,4,2,2420,380,10500,1,1957,,47774974,-122379106,393300,,1963,0.9542,0,75000,0.4044,48.4,479667.544320716
48661829,1910000,8/4/2015,530330241003,R1,9,4,3,3080,690,19934,1,1971,,47637265,-122216698,1000001,2001,1967,0.8813,0.0533,235875,0.499,40.5,1784415.7780664836
48662815,505000,4/17/2015,530330229011,R5,9,3,3,1460,480,7210,1,1963,,47631575,-122118816,443900,1797,1965,0.7568,0,111071,0.2601,39.2,
48663696,490000,9/12/2015,530330095002,LR2,9,2,1,2070,,4000,2,1928,,47587075,-122297751,344700,478,1962,0.4659,0.0465,47321,0.2939,41.5,839672.58365717
48663732,826000,4/4/2015,530330095002,SF 5000,9,3,3.75,2330,500,4000,1,2000,78,47588157,-122295220,344700,478,1962,0.4659,0.0465,47321,0.2939,41.5,985328.9232992257
48664963,140000,8/12/2015,530330299023,R5,9,3,1,1010,,18000,1,1967,,47328535,-122264207,354400,1186,1985,0.8754,0.0796,101071,0.3446,40.3,
48665383,535000,6/20/2015,530330105003,SF 5000,9,2,1.5,1280,,5120,1,1929,,47556686,-122393243,438500,1258,1942,0.7781,0,60865,0.4713,33.8,
48665624,740000,6/17/2015,530330323184,R6,9,3,2.5,2750,670,7779,2,1996,,47622283,-122025488,542600,1223,2002,0.8552,0.0667,143400,0.6587,34.3,898391.6330927004
48667113,667500,4/18/2015,530330098005,SF 5000,9,4,3,1920,,4000,2,1931,,47571812,-122385350,433300,928,1961,0.4585,0.0625,48556,0.2813,34.1,733314.7268302767
48667291,350000,6/19/2015,530330226052,R4,9,3,1,1440,,9607,2,1930,,47687201,-122164335,449000,1380,1985,0.811,0,108092,0.4141,34,
48667742,387000,8/15/2015,530330277024,RA2.5,9,2,1,1350,,7942,2,1960,82,47352771,-122449979,469500,1673,1981,0.8947,0.2352,69333,0.2599,54.6,
48667891,385000,7/3/2015,530330323132,R6,9,3,1,1000,480,2986,1,1985,,47683556,-122095905,92700,1582,1990,0.7173,0.0521,74135,0.1648,47.8,
48668317,515000,7/1/2015,530330058013,SF 5000,9,4,1,1060,,5750,1,1904,78,47656163,-122388873,372900,1117,1967,0.5889,0.1106,73724,0.1313,33.9,
48669178,415000,8/8/2015,530330208002,R6,9,3,3,1270,440,14000,1,1961,78,47750690,-122355870,339000,,1959,0.9863,0.2327,95735,0.3306,51.7,
48669437,365000,6/10/2015,530330210004,R6,9,6,2,2100,300,7080,2,1962,,47746662,-122337604,334800,,1956,0.8352,0,65217,0.3297,41.5,373259.3585420911
48669720,205000,9/9/2015,530330255003,R8,9,2,1,700,240,5200,1,1953,,47495715,-122169423,216700,1103,1957,0.7985,0,46900,0.462,37.8,
48669733,208000,4/22/2015,530330255002,R8,9,2,1,700,,5100,1,1953,,47495713,-122168374,280600,1308,1980,0.5825,0.1356,68385,0.2912,38.7,
48670359,450000,7/22/2015,530330264003,R6,9,4,4,3370,670,8676,2,2007,79,47510004,-122307505,220500,896,1956,0.7297,0,43607,0.2113,42.5,1459980.3908664386
48670900,232950,9/17/2015,530330255003,R8,9,3,1,970,270,5642,1,1955,,47495926,-122173541,216700,1103,1957,0.7985,0,46900,0.462,37.8,
48672089,625000,4/24/2015,530330024001,SF 5000,9,3,2,1840,200,5664,2,1948,,47689859,-122283066,463300,1634,1948,0.7653,0,106797,0.344,45.3,779933.6275381367
48672431,430000,7/7/2015,530330033002,SF 5000,9,2,1,920,,4018,1,1915,78,47675767,-122366955,395800,1498,1945,0.4347,0.0199,70263,0.1802,40.5,
48672661,1390000,8/29/2015,530330034003,SF 5000,9,3,4,3120,280,5106,3,2014,79,47669115,-122359478,491700,1214,1939,0.65,0.1285,107188,0.3375,38.2,1238984.7196076124
48673144,563000,4/24/2015,530330030001,SF 5000,9,3,2,1380,,5000,2,1917,,47680670,-122368656,450200,1221,1939,0.8395,0,105865,0.3611,37.7,
48673145,717000,4/18/2015,530330030001,SF 5000,9,3,1,1150,170,5000,1,2015,,47680533,-122368655,450200,1221,1939,0.8395,0,105865,0.3611,37.7,
48673317,682000,5/21/2015,530330031005,SF 5000,9,5,1.5,1740,,5000,2,1924,,47686588,-122398640,507600,1399,1946,0.9303,0.0284,121094,0.3258,42.6,720954.3973253522
48673452,425000,7/31/2015,530330048004,SF 5000,9,2,1,1050,,5000,1,1921,,47667408,-122363918,446300,1261,1941,0.4522,0.0337,87469,0.1893,32.4,
48674202,706750,5/30/2015,530330051002,SF 5000,9,3,1,1440,180,3135,2,1920,,47660120,-122331624,705800,884,1939,0.8807,0.0469,142813,0.4015,41.5,
48674541,535600,5/30/2015,530330236044,R5,9,3,1.75,1540,460,8712,1,1967,,47587493,-122157806,561900,1150,1985,0.4352,0,92945,0.6255,32.3,527711.4869661389
48674793,473000,7/3/2015,530330315021,RA5,9,2,2,1560,,217800,2,1991,79,47254410,-121937987,388800,541,1983,0.915,0.0515,62587,0.2984,44.6,303588.2780435579
48675075,579000,4/22/2015,530330316032,F,9,3,3,3160,,286181,2,2002,79,47340264,-121944891,258900,,1985,0.8766,0,73750,0.2393,44.3,662215.0718068887
48675679,1937991,7/3/2015,530330238012,R3.5,9,5,5,4190,730,18730,2,2015,,47597488,-122195914,270800,1070,1992,0.423,0,51875,0.154,45.1,4179532.5794557794
48676427,282950,4/4/2015,530330300061,RS7.2,9,3,1.75,1250,250,8200,1,1954,,47325432,-122304255,277500,758,1975,0.3892,0.0605,52931,0.4416,33,
48676668,487000,5/16/2015,530330030002,SF 5000,9,2,1,1440,310,4046,1,1946,,47690109,-122381861,482900,1052,1945,0.6125,0,86875,0.3465,30.3,
48677425,550000,6/6/2015,530330016002,SF 5000,9,2,1.5,1080,260,6760,1,1923,78,47700688,-122386456,650300,1667,1957,0.8897,0,99265,0.1857,51.2,
48677653,830200,4/1/2015,530330058013,SF 5000,9,3,2.5,2680,200,4990,1,1951,,47653725,-122393279,372900,1117,1967,0.5889,0.1106,73724,0.1313,33.9,820221.484410751
48677824,648000,6/2/2015,530330096003,SF 5000,9,5,2.75,2680,,7500,1,1966,,47582875,-122395581,654300,1169,1943,0.5971,0.1275,74917,0.0749,42.3,679995.9277880694
48677834,555000,8/1/2015,530330096003,SF 5000,9,4,2,2020,,5000,2,1908,,47582438,-122395380,654300,1169,1943,0.5971,0.1275,74917,0.0749,42.3,481873.812207895
48678995,338900,4/21/2015,530330117003,SF 5000,9,3,2,1180,260,4000,1,1929,,47522592,-122284047,295400,910,1962,0.7093,0,68028,0.4991,34.3,
48679536,260000,4/10/2015,530330320063,RA5,9,3,1,1300,230,10139,1,2007,,47342744,-122087046,370800,,1984,0.9539,0,111397,0.4607,45.3,
48679620,179950,8/15/2015,530330316012,RA5,9,2,1,860,,15246,1,1920,,47337782,-122085549,385700,,1975,0.9375,0.0349,99583,0.4278,39.7,
48680589,809000,6/4/2015,530330323261,RA5P,9,4,2.25,3620,930,18405,2,1985,246,47730247,-122062449,801500,,1988,1,0.0681,150208,0.3978,49,868129.8797860611
48681920,650000,6/25/2015,530330322141,R4,9,3,3,2420,870,6834,2,1997,,47609505,-122008085,625400,2001,2000,0.8358,0.059,176250,0.7565,35.5,666454.5801145139
48682306,620000,5/1/2015,530330234012,R5,9,4,2,1770,320,7700,2,1962,,47591633,-122145613,389400,1539,1980,0.4242,0.0859,86382,0.2121,35,858299.356972764
48682316,640000,5/29/2015,530330234012,R5,9,4,2,1710,320,7811,2,1962,,47592115,-122146485,389400,1539,1980,0.4242,0.0859,86382,0.2121,35,681431.2538474689
48684123,545000,4/22/2015,530330229011,R5,9,4,3,1890,450,7210,1,1967,,47634195,-122117421,443900,1797,1965,0.7568,0,111071,0.2601,39.2,558539.837179196
48684868,525000,7/1/2015,530330221024,R6,9,4,2.5,3280,440,9035,1,1993,,47735081,-122225642,429500,,1996,0.9226,0,111477,0.4624,37.5,619357.3811724324
48685192,367500,9/18/2015,530330320104,R6,9,4,3,2180,440,5000,2,2000,,47376943,-122022075,307000,,1995,0.9114,0.0357,104961,0.4283,34.1,542937.3234243838
48685947,260000,9/19/2015,530330292043,SR4.5,9,3,2,1960,340,15246,1,1961,78,47406994,-122213777,286600,,1968,0.8403,0,65313,0.2353,53.2,271599.3840881112
48686680,126500,5/13/2015,530330268024,RS7200,9,3,1,1130,270,12212,1,1942,,47495193,-122339576,214000,1063,1965,0.8425,0.0986,57997,0.4464,33.9,
48686976,2394000,8/7/2015,530330322033,R4,9,4,4,3330,430,7774,3,1994,244,47581163,-122078675,681100,,1994,0.9719,0.0671,196250,0.5247,39.4,-675303.6394785577
48687037,650000,4/11/2015,530330323133,RA5,9,3,3,2180,580,60112,2,1976,,47672227,-122081641,634600,,2005,1,0,204167,0.9341,30.8,693104.250733475
48687133,410000,4/1/2015,530330207001,TC4,9,4,1.75,2320,270,7500,1,1955,,47757442,-122343356,322500,865,1971,0.4438,0,52115,0.2129,31.4,420949.1882818596
48687752,251600,7/10/2015,530330294073,SR6,9,3,1,940,720,8459,1,1968,,47389310,-122200563,240400,868,1967,0.6319,0.0751,49792,0.2725,23.5,
48688015,385000,7/17/2015,530330294032,SR6,9,4,2.5,2340,750,6825,2,1991,,47404213,-122191816,284800,,1988,0.9767,0.0577,109208,0.4023,38.4,402251.5180405582
48688426,225000,7/18/2015,530330320055,R8,9,3,1,1040,360,10125,1,1977,,47366423,-122097796,219800,1159,1979,0.8972,0,77929,0.4794,35.6,
48688878,449800,6/3/2015,530330017012,SF 5000,9,2,1.75,1360,,7228,2,1920,,47695355,-122350890,318900,858,1972,0.6562,0.0323,82708,0.2083,40.4,
48690225,1065000,4/21/2015,530330067004,SF 5000,9,3,2.5,2130,750,3545,3,1990,82,47638886,-122348979,550000,1358,1959,0.494,0.1487,77808,0.24,31.8,769034.9802216401
48690858,777700,5/13/2015,530330277021,RA5,9,3,2.5,2260,840,251460,2,1995,,47409527,-122448121,428300,,1969,0.712,0.1888,70119,0.0783,53.6,721460.5215124397
48691054,276000,6/3/2015,530330294031,SR6,9,3,1,1970,350,14800,1,1958,,47413476,-122200876,262900,1735,1973,0.8899,0.045,75729,0.4245,37,278851.86194943805
48691203,665000,7/18/2015,530330320071,RA5,9,4,2.5,2900,670,107369,2,1995,,47411487,-122060551,441700,,1978,0.9571,0.02,129548,0.364,49.1,445705.7669770866
48691214,1350000,5/9/2015,530330320071,RA5,9,4,4.75,5230,790,89298,3,2002,,47409743,-122063221,441700,,1978,0.9571,0.02,129548,0.364,49.1,1114029.328432133
48691397,729950,8/27/2015,530330321041,RA5,9,3,2.5,3100,480,51400,2,1997,78,47496567,-122076590,497800,1107,1982,0.8385,0,105525,0.2497,49,752492.6875467113
48691696,699000,6/27/2015,530330322073,R1,9,2,1,1490,,29620,2,1990,78,47583700,-122072583,665900,1235,1982,0.836,0.1375,135563,0.4237,35.5,
48692647,773800,8/12/2015,530330098001,SF 5000,9,3,2,1940,200,3680,2,1927,,47579140,-122380563,476500,919,1939,0.5841,0,97596,0.2548,41.9,419200.03443788015
48693005,1600000,7/16/2015,530330325002,RA5,9,4,4,6760,1170,55653,2,1997,246,47612971,-121952334,546600,871,1990,0.9082,0.0841,112917,0.4082,43.8,2601943.4326902414
48693271,1580000,9/16/2015,530330224006,RS 7.2,9,4,3,3140,820,8324,2,2005,,47690998,-122212566,990100,1310,1980,0.8376,0,155962,0.5549,39.4,930350.8150768107
48693545,1740000,5/21/2015,530330016001,SF 7200,9,4,3.5,2790,520,7800,2,1938,,47702015,-122380332,781700,,1950,0.9428,0.0611,88854,0.3156,49,863580.2974509761
48694074,316500,6/9/2015,530330294052,SR6,9,3,2.5,1950,460,5356,2,1993,,47414514,-122183756,254000,1152,1974,0.7628,0.041,83958,0.4679,38.7,378674.92633338645
48694243,235000,7/17/2015,530330314005,R2,9,3,1,1060,340,8465,1,1984,79,47203505,-122005022,241400,786,1973,0.5352,0,65106,0.3568,38.2,
48694815,389950,7/8/2015,530330312051,R5,9,5,2,2020,480,47706,2,1974,,47326225,-122166518,326700,856,1997,0.6047,0.0122,52462,0.5541,23.1,262766.37287150405
48696248,465000,9/17/2015,530330226043,RSX 7.2,9,3,1,1380,,11550,1,1962,,47671523,-122164274,466900,1656,1971,0.8648,0.0375,104600,0.293,42.4,
48696841,435000,9/11/2015,530330005002,SF 7200,9,2,1,900,,5120,1,1938,79,47718746,-122364623,565200,,1953,0.9775,0.0707,142019,0.1465,54.5,
48698065,390000,7/7/2015,530330220012,R 9600,9,3,1.75,1200,,12752,1,1990,,47754391,-122198031,526000,1928,1996,0.463,0.0329,41042,0.2257,43.8,
48698526,300000,9/12/2015,530330293044,R6,9,3,2,1770,500,8056,1,1968,,47433042,-122168068,291400,,1971,0.978,0.0831,96750,0.2473,45.5,307363.52318603307
48698666,279000,4/2/2015,530330293044,R6,9,4,2.25,2090,580,8941,2,1975,,47433225,-122167172,291400,,1971,0.978,0.0831,96750,0.2473,45.5,325824.423184988
48698801,325000,6/4/2015,530330270001,RM18,9,4,1.75,1480,,27090,2,1920,78,47496580,-122311580,258000,1227,1958,0.7016,0.1174,68942,0.2581,39.4,
48699929,305000,8/28/2015,530330283003,UL15000,9,3,2,1630,340,24840,1,1959,79,47415211,-122287235,251200,1268,2004,0.6834,0.0389,81542,0.135,40.3,299918.7101839925
48702124,796000,7/1/2015,530330323114,RA5,9,4,3.25,3180,680,51469,2,1997,,47733281,-122053541,532800,,1983,0.9732,0,164784,0.3652,42.8,775978.4931207066
48702618,580000,7/10/2015,530330230004,R5,9,3,1.75,1970,440,8880,1,1964,,47618719,-122107053,532500,1975,1971,0.7892,0.0531,109868,0.2108,44.6,578152.5350128222
48702951,1200000,7/22/2015,530330056004,SF 5000,9,3,2.75,2570,,10700,1,1948,78,47642377,-122405223,794000,,1945,0.9172,0,132132,0.2282,46.7,1094144.7787323617
48704355,1100000,8/19/2015,530330228014,R3.5,9,4,3,2870,680,11912,2,1988,,47634477,-122148544,241300,885,1977,0.4155,0,64135,0.1913,34,880480.6082982911
