New_ID,date,year_month,byte_size,filetype,school_country,school_name,school_type,enrollment,first_subject_name,tag,page_count,hqd_score,is_mcq,top_keywords,language,course_id_,user_id_
1601,2017-08-27,2017-08,48691,pdf,United States,Wellesley College,HIGHER,2688.0,information_systems,notes,1.0,,,0,,719,718
1602,2017-02-14,2017-02,128849,docx,United States,Grantham University,HIGHER,7752.0,english,paper,2.0,0.96732,,1,english,720,719
1603,2017-03-29,2017-03,19266,docx,United States,University of Houston,HIGHER,50293.0,business,paper,6.0,0.97451,,1,english,721,720
1604,2016-10-07,2016-10,21872,docx,United States,University of North Carolina,HIGHER,31720.0,chemistry,assessment,3.0,0.96464,,0,english,722,721
1605,2017-10-29,2017-10,54102,PDF,United States,Oglethorpe University,HIGHER,1589.0,economics,assessment,1.0,0.96049,,0,english,723,722
1606,2017-04-10,2017-04,1132238,pdf,United States,University Of Connecticut,HIGHER,32257.0,information_systems,assessment,2.0,,,0,,724,723
1607,2017-09-12,2017-09,109993,docx,United States,University of Mississippi,HIGHER,25877.0,english,paper,4.0,0.96232,,0,english,725,724
1608,2017-02-28,2017-02,37834,docx,Philippines,"La Salle University, Ozamiz City",HIGHER,5041.0,arts_&_humanities,assessment,5.0,0.93016,1.0,1,english,726,725
1609,2018-03-02,2018-03,49469,pdf,Canada,University of Toronto,HIGHER,91286.0,psychology,assessment,1.0,0.88235,,1,en,727,726
1610,2017-10-18,2017-10,57466,pdf,Australia,The University of Sydney,HIGHER,59129.0,philosophy,notes,3.0,0.83959,,0,english,728,727
1611,2018-02-26,2018-02,58979,docx,United States,Carl Wunsche Sr H S,HIGH,1473.0,management,assessment,19.0,0.95178,,1,en,729,728
1612,2017-05-01,2017-05,17913,docx,Pakistan,University of the Punjab,HIGHER,17000.0,marketing,paper,3.0,0.94543,,0,english,730,729
1613,2017-03-20,2017-03,234405,pdf,United States,Trinity College,HIGHER,2517.0,mechanical_engineering,notes,23.0,0.86374,,0,english,731,730
1614,2017-05-18,2017-05,764366,docx,United States,Averett Unversity,HIGHER,906.0,business,paper,19.0,0.95444,,0,en,732,731
1615,2016-09-12,2016-09,23339,docx,Australia,University of New South Wales,HIGHER,53481.0,chemistry,notes,5.0,0.95685,,1,english,733,732
1616,2017-12-10,2017-12,37888,xls,United States,Grand Valley State University,HIGHER,28875.0,accounting,assessment,1.0,0.8660700000000001,,0,english,734,733
1617,2017-02-28,2017-02,20283,docx,United States,Issaquah High School,HIGH,1356.0,economics,notes,3.0,0.96966,,1,english,735,734
1618,2016-11-19,2016-11,1196740,pdf,United States,St. Petersburg College,HIGHER,24824.0,chemistry,assessment,7.0,0.94916,,0,english,736,735
1619,2017-04-25,2017-04,138404,docx,United States,Santa Rosa Junior College,HIGHER,30921.0,accounting,assessment,9.0,0.97269,1.0,1,english,737,736
1620,2016-11-08,2016-11,4746987,pdf,United States,"University of California, Los Angeles",HIGHER,46298.0,economics,notes,6.0,0.91688,,0,english,738,737
1621,2017-09-16,2017-09,100811,pdf,United States,Collin College,HIGHER,44108.0,political_science,paper,1.0,0.8297899999999999,,0,english,739,738
1622,2017-05-28,2017-05,87261,txt,United States,Ashford University,HIGHER,30000.0,philosophy,paper,22.0,0.78,,1,english,740,739
1623,2016-08-25,2016-08,102534,pdf,United States,Georgia Institute Of Technology,HIGHER,31513.0,mathematics,assessment,3.0,0.97644,,1,,741,740
1624,2017-10-02,2017-10,5114085,pdf,Canada,Western University,HIGHER,30693.0,information_systems,notes,48.0,,,0,,742,741
1625,2017-05-16,2017-05,29466,docx,United States,University Of Georgia,HIGHER,40462.0,marketing,paper,3.0,0.948,,0,english,743,742
1626,2017-12-04,2017-12,2257898,pdf,Australia,University of New South Wales,HIGHER,53481.0,mechanical_engineering,assessment,7.0,0.95111,,0,english,744,743
1627,2016-11-29,2016-11,281017,docx,Canada,"University of Toronto, Scarborough",HIGHER,12980.0,accounting,assessment,15.0,0.96864,,1,english,745,744
1628,2018-03-21,2018-03,1468538,pdf,United States,Virginia Tech,HIGHER,34947.0,physics,notes,38.0,0.93365,,0,en,746,745
1629,2017-09-10,2017-09,29207872,pdf,United States,Norwich University,HIGHER,4867.0,information_systems,notes,68.0,,,0,,747,746
1630,2017-02-11,2017-02,14387,docx,United States,Utah Valley University,HIGHER,27428.0,philosophy,paper,1.0,0.93177,,0,english,748,747
1631,2017-10-11,2017-10,36864,doc,missing,Chevalier College,HIGH,15102.0,arts_&_humanities,paper,3.0,0.96361,,1,english,749,748
1632,2016-07-03,2016-07,2201792,pptx,United States,San Antonio College,HIGHER,34787.0,biology,notes,38.0,0.95934,,0,english,750,749
1633,2017-05-08,2017-05,126908,docx,United States,Otero Junior College,HIGHER,1867.0,economics,assessment,7.0,0.97481,,1,english,751,750
1634,2018-01-24,2018-01,162319,pdf,United States,"University of California, Davis",HIGHER,38778.0,management,assessment,2.0,0.94223,1.0,1,english,752,751
1635,2017-03-03,2017-03,97445,docx,United States,"Indiana University, Bloomington",HIGHER,53254.0,sociology,assessment,2.0,0.96561,,0,english,753,752
1636,2016-09-29,2016-09,27547,xlsx,United States,University of Phoenix,HIGHER,212044.0,accounting,assessment,18.0,0.94035,,1,english,754,753
1637,2016-11-21,2016-11,975672,pdf,Canada,Simon Fraser University,HIGHER,34990.0,economics,assessment,7.0,0.92411,,0,,755,754
1638,2017-10-11,2017-10,22096,pdf,Pakistan,"Swat College of Science & Technology, Mingora",HIGHER,15389.0,law,paper,6.0,0.84554,,0,english,756,755
1639,2017-04-07,2017-04,14420,xlsx,United States,American Public University,HIGHER,46420.0,finance,assessment,2.0,0.8128,,1,english,757,756
1640,2017-04-19,2017-04,5418,docx,United States,Clayton Valley High,HIGH,1868.0,english,paper,1.0,0.94873,,0,english,758,757
1641,2018-02-21,2018-02,84480,doc,Saudi Arabia,Saudi Electronic University,HIGHER,10000.0,english,paper,3.0,0.95995,,0,en,759,758
1642,2018-02-02,2018-02,13700,docx,United States,Columbus State University,HIGHER,10295.0,english,paper,2.0,0.95536,,0,english,760,759
1643,2016-09-23,2016-09,159636,docx,United States,Northeastern University,HIGHER,27486.0,business,paper,2.0,0.96303,,1,english,761,760
1644,2017-11-30,2017-11,2954429,pdf,United States,Clemson University,HIGHER,24758.0,electrical_engineering,assessment,6.0,0.92563,,0,english,762,761
1645,2017-08-01,2017-08,7286,docx,United States,"University of California, Berkeley",HIGHER,42684.0,psychology,paper,2.0,0.93419,,0,english,763,762
1646,2016-10-13,2016-10,142079,docx,United States,"Baruch College, CUNY",HIGHER,22601.0,arts_&_humanities,paper,3.0,0.95349,,0,english,764,763
1647,2017-05-09,2017-05,0,pdf,United States,"University of California, Santa Cruz",HIGHER,19912.0,mathematics,assessment,4.0,0.94505,,1,english,765,764
1648,2017-09-28,2017-09,6510,docx,United States,"California State University, Fullerton",HIGHER,44790.0,mechanical_engineering,notes,2.0,0.91389,,0,english,766,765
1649,2017-10-24,2017-10,14599,docx,United States,"California State University, Fullerton",HIGHER,44790.0,political_science,assessment,2.0,0.92306,1.0,1,english,767,766
1650,2018-03-17,2018-03,238351,pdf,United States,South Dakota State University,HIGHER,15209.0,religion,paper,34.0,0.79083,,0,,768,767
1651,2016-10-25,2016-10,1417929,pdf,Australia,The University of Newcastle,HIGHER,37677.0,economics,paper,23.0,0.7917,,0,english,769,768
1652,2016-06-16,2016-06,15931,xlsx,United States,University of New Hampshire,HIGHER,16599.0,finance,assessment,1.0,0.8653700000000001,,1,english,770,769
1653,2017-12-12,2017-12,496074,docx,United States,"University of California, Berkeley",HIGHER,42684.0,political_science,paper,3.0,0.95321,,0,english,771,770
1654,2017-02-19,2017-02,89095,docx,Canada,University of New Brunswick,HIGHER,800.0,marketing,paper,6.0,0.96909,,1,english,772,771
1655,2017-11-13,2017-11,339125,pdf,Lebanon,American University of Beirut,HIGHER,9408.0,biology,syllabi,4.0,0.90965,,0,english,773,772
1656,2017-04-23,2017-04,15454,docx,United States,Purdue University,HIGHER,44190.0,mechanical_engineering,paper,2.0,0.94264,,1,english,774,773
1657,2017-11-27,2017-11,532027,docx,United Arab Emirates,Abu Dhabi University,HIGHER,16078.0,mechanical_engineering,paper,15.0,0.94729,,1,english,775,774
1658,2017-09-29,2017-09,2416128,ppt,China,City University of Hong Kong,HIGHER,18042.0,economics,paper,35.0,0.96419,,1,english,776,775
1659,2017-11-06,2017-11,1936533,doc,United States,University Of Dallas,HIGHER,2742.0,management,paper,3.0,0.94698,,1,english,777,776
1660,2017-01-05,2017-01,15650,docx,United States,"Everest College, Tampa",TRADE,537.0,economics,paper,2.0,0.96992,,1,english,778,777
1661,2017-02-13,2017-02,1369689,pdf,United States,University of Washington,HIGHER,55073.0,electrical_engineering,assessment,3.0,,,0,english,779,778
1662,2017-03-24,2017-03,1035380,pdf,Philippines,University of the Philippines Diliman,HIGHER,23757.0,management,notes,18.0,0.91672,,1,english,780,779
1663,2016-08-12,2016-08,399253,pdf,United States,University of Alabama,HIGHER,41834.0,history,paper,162.0,0.64126,,0,english,781,780
1664,2017-04-10,2017-04,14021,docx,United States,New Mexico Institute of Mining and Technology,HIGHER,2471.0,chemistry,assessment,2.0,0.96509,,1,english,782,781
1665,2017-12-12,2017-12,60122,pdf,United States,Temple University,HIGHER,43150.0,mathematics,paper,2.0,0.86664,,0,english,783,782
1666,2018-02-27,2018-02,22619,docx,United States,Chamberlain College of Nursing,HIGHER,25569.0,sociology,paper,5.0,0.96329,,0,en,784,783
1667,2018-03-22,2018-03,16102,docx,Nigeria,University of Lagos,HIGHER,57183.0,communications,paper,2.0,0.8716,,0,en,785,784
1668,2017-04-20,2017-04,19218,docx,United States,Iowa State University,HIGHER,39729.0,accounting,assessment,2.0,0.96038,1.0,1,english,786,785
1669,2017-10-11,2017-10,21080,docx,Malaysia,SEGi University,HIGHER,16173.0,philosophy,paper,6.0,0.96465,,0,english,787,786
1670,2017-08-22,2017-08,31886488,pptx,United States,"University of Nevada, Reno",HIGHER,17930.0,management,paper,20.0,0.90877,,1,english,788,787
1671,2017-04-16,2017-04,13090,docx,United States,Kaplan University,HIGHER,45355.0,computer_science,paper,2.0,0.93076,,0,english,789,788
1672,2017-08-11,2017-08,168414,pptx,United States,University of Phoenix,HIGHER,212044.0,information_systems,paper,12.0,0.93642,,1,english,790,789
1673,2016-09-13,2016-09,202378,pptx,United States,Triton College,HIGHER,18537.0,chemistry,assessment,4.0,0.84539,,1,english,791,790
1674,2018-02-19,2018-02,117097,docx,Mexico,ITESM,HIGHER,91200.0,arts_&_humanities,assessment,3.0,0.97097,,0,es,792,791
1675,2017-05-16,2017-05,2062336,ppt,China,Peking Uni.,HIGHER,39575.0,computer_science,notes,283.0,0.77152,,0,english,793,792
1676,2017-05-16,2017-05,258030,html,United States,Rensselaer Polytechnic Institute,HIGHER,7442.0,arts_&_humanities,paper,4.0,0.4188,,0,portuguese,794,793
1677,2017-09-17,2017-09,10481,xlsx,United States,Saint Francis University,HIGHER,3745.0,accounting,assessment,1.0,0.75676,,1,english,795,794
1678,2017-12-17,2017-12,15087,docx,United States,University of Phoenix,HIGHER,212044.0,computer_science,paper,1.0,0.89279,,1,english,796,795
1679,2017-03-23,2017-03,111974,docx,United States,Buffalo High School,HIGH,362.0,arts_&_humanities,paper,2.0,0.94483,,0,english,797,796
1680,2016-09-03,2016-09,100441,docx,United States,Colorado Technical University,HIGHER,25797.0,information_systems,notes,1.0,,,0,,798,797
1681,2017-10-18,2017-10,12335,docx,United States,Chamberlain College of Nursing,HIGHER,25569.0,geography,paper,1.0,0.71955,,0,english,799,798
1682,2017-12-01,2017-12,17217,docx,Kenya,University of Nairobi,HIGHER,98713.0,economics,assessment,2.0,0.94235,,0,english,800,799
1683,2016-10-16,2016-10,2078208,doc,Philippines,Mapúa Institute of Technology,HIGHER,17000.0,computer_science,paper,8.0,0.94193,,0,english,801,800
1684,2016-09-26,2016-09,1306923,pdf,Brazil,Centro Universitário Anhangüera - UNIFIAN,HIGHER,15132.0,information_systems,assessment,11.0,0.8675700000000001,,1,english,802,801
1685,2017-08-07,2017-08,17148285,pdf,United States,University of Washington,HIGHER,55073.0,management,notes,28.0,0.93563,,0,english,803,802
1686,2017-02-12,2017-02,275951,pdf,Trinidad,University of the West Indies at St. Augustine,HIGHER,17054.0,economics,assessment,1.0,0.97703,,1,english,804,803
1687,2017-03-27,2017-03,23768,docx,United States,University Of Connecticut,HIGHER,32257.0,chemistry,assessment,8.0,0.96836,,1,english,805,804
1688,2017-12-01,2017-12,3337,rtf,United States,North Carolina State University,HIGHER,38431.0,arts_&_humanities,paper,2.0,0.8653700000000001,,0,english,806,805
1689,2016-11-27,2016-11,70125,docx,United States,"University of California, Los Angeles",HIGHER,46298.0,psychology,notes,1.0,0.95006,,0,english,807,806
1690,2017-02-01,2017-02,100028,pdf,United States,"University of Illinois, Urbana Champaign",HIGHER,50885.0,computer_science,assessment,5.0,0.91313,,0,english,808,807
1691,2017-10-12,2017-10,1086097,pdf,Canada,University of Ottawa,HIGHER,37912.0,information_systems,notes,2.0,,,0,,809,808
1692,2018-03-10,2018-03,97526,docx,United States,Skyline College,HIGHER,15386.0,communications,paper,2.0,0.94707,,0,en,810,809
1693,2017-07-18,2017-07,208609,docx,United States,Middle Tennessee State University,HIGHER,26214.0,management,notes,2.0,0.96299,,1,english,811,810
1694,2017-11-29,2017-11,2391,java,United States,South Carolina State University,HIGHER,3208.0,computer_science,assessment,2.0,0.98287,,0,english,812,811
1695,2018-02-11,2018-02,17978,docx,United States,Strayer University,HIGHER,52253.0,business,paper,6.0,0.96374,,1,english,813,812
1696,2016-06-06,2016-06,586524,pdf,Australia,University of Wollongong,HIGHER,31464.0,accounting,assessment,11.0,0.91977,,0,english,814,813
1697,2017-08-05,2017-08,6429,docx,United States,Southern New Hampshire University,HIGHER,104068.0,english,paper,3.0,0.9246,,0,english,815,814
1698,2017-11-22,2017-11,463851,pptx,Qatar,Qatar University,HIGHER,2383.0,computer_science,notes,27.0,0.97064,,1,english,816,815
1699,2017-12-21,2017-12,863578,pdf,United States,Embry-Riddle Aeronautical University,HIGHER,6481.0,information_systems,notes,15.0,,,0,,817,816
1700,2017-04-19,2017-04,88064,doc,United States,"University of Texas, Arlington",HIGHER,59019.0,nursing,notes,9.0,0.96815,,1,english,818,817
1701,2018-03-12,2018-03,1291,CPP,United States,Saint Vincent College,HIGHER,1952.0,mechanical_engineering,assessment,2.0,0.96327,,0,en,819,818
1702,2018-03-23,2018-03,26855,pdf,missing,No School,HIGHER,,nursing,assessment,26.0,0.94173,,1,en,330,819
1703,2017-08-02,2017-08,23251311,pdf,United States,Mira Costa High,HIGH,2424.0,health_science,paper,19.0,0.86929,,1,english,820,820
1704,2017-11-14,2017-11,14268,docx,United States,University of South Florida,HIGHER,50961.0,marketing,paper,1.0,0.95472,,0,english,821,821
1705,2018-01-05,2018-01,72529,pdf,Egypt,"Faculty of Engineering Ain Shams University, Egypt",HIGHER,15396.0,industrial_engineering,assessment,1.0,0.8511200000000001,,1,english,822,822
1706,2017-06-09,2017-06,43008,doc,North Macedonia,South East European University,HIGHER,1849.0,management,paper,3.0,0.95705,,1,english,823,823
1707,2016-11-01,2016-11,552947,docx,United States,James Bowie H S,HIGH,2867.0,communications,paper,2.0,0.95592,,0,latin,824,824
1708,2018-01-11,2018-01,332873,docx,United States,American High School Academy,HIGH,360.0,mathematics,assessment,5.0,0.97212,,0,english,825,825
1709,2018-03-08,2018-03,17569,docx,United States,Saint Leo University,HIGHER,9404.0,accounting,paper,3.0,0.96983,,0,en,826,826
1710,2016-09-19,2016-09,842708,pptx,United States,University of Arkansas,HIGHER,29958.0,business,assessment,28.0,0.95627,,1,english,827,827
1711,2016-07-29,2016-07,27233,docx,United States,Viera High School,HIGH,2026.0,political_science,paper,7.0,0.92688,,0,english,828,828
1712,2017-05-03,2017-05,290306,docx,United States,American InterContinental University,HIGHER,15500.0,accounting,paper,5.0,0.96083,,1,english,829,829
1713,2017-03-19,2017-03,534482,pdf,United States,"California Polytechnic State University, San Luis Obispo",HIGHER,22168.0,physics,assessment,3.0,0.91733,,0,english,830,830
1714,2017-02-15,2017-02,29018,docx,United States,Poston Butte High School,HIGH,1365.0,history,paper,7.0,0.95189,,0,english,831,831
1715,2016-07-18,2016-07,76928,pdf,Germany,TU München,HIGHER,39081.0,mechanical_engineering,notes,5.0,0.76971,,0,english,832,832
1716,2016-06-07,2016-06,23113,docx,United States,Columbia Southern University,HIGHER,21442.0,information_systems,assessment,5.0,0.9229999999999999,,1,english,833,833
1717,2017-03-31,2017-03,193243,png,United States,Dallas County Community College,HIGHER,86000.0,psychology,assessment,1.0,0.8816,,1,english,834,834
1718,2018-03-23,2018-03,7648,pdf,missing,No School,HIGHER,,psychology,paper,10.0,0.95918,,0,en,330,835
1719,2017-05-17,2017-05,115864,docx,Canada,University of Ottawa,HIGHER,37912.0,business,paper,1.0,0.93176,,1,english,835,836
1720,2017-10-15,2017-10,42038,docx,United States,Livingstone College,HIGHER,1293.0,finance,assessment,6.0,0.96529,,1,english,836,837
1721,2017-02-20,2017-02,153088,doc,Canada,University of New Brunswick,HIGHER,800.0,nursing,assessment,6.0,0.96088,1.0,0,english,837,838
1722,2017-07-30,2017-07,142897,pdf,United States,"University of California, Los Angeles",HIGHER,46298.0,electrical_engineering,assessment,3.0,0.95715,,1,english,838,839
1723,2018-02-15,2018-02,64994,pdf,United States,"University of Nevada, Reno",HIGHER,17930.0,mathematics,assessment,2.0,0.91664,,0,english,839,840
1724,2017-09-23,2017-09,13940,docx,United States,Western Washington University,HIGHER,17475.0,english,paper,3.0,0.91073,,0,english,840,841
1725,2018-02-18,2018-02,976721,docx,United States,Excelsior College,HIGHER,30008.0,information_systems,paper,13.0,0.97572,,0,en,841,842
1726,2017-03-09,2017-03,8409891,pdf,Canada,University of Alberta,HIGHER,38523.0,biology,notes,7.0,0.91454,,0,english,842,843
1727,2017-03-20,2017-03,16022,docx,United States,Grand Canyon University,HIGHER,83284.0,nursing,paper,1.0,0.95405,,0,english,843,844
